Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-08-23 16:00:00,Belgium,Belgium,BE,165.44,229.28,59.24,26.94,entsoe.eu,false,
2023-08-23 17:00:00,Belgium,Belgium,BE,177.88,241.71,56.39,18.2,entsoe.eu,false,
2023-08-23 18:00:00,Belgium,Belgium,BE,194.58,261.4,52.07,11.43,entsoe.eu,false,
2023-08-23 19:00:00,Belgium,Belgium,BE,205.56,275.01,49.48,10.62,entsoe.eu,false,
2023-08-23 20:00:00,Belgium,Belgium,BE,216.41,288.93,47.12,9.61,entsoe.eu,false,
2023-08-23 21:00:00,Belgium,Belgium,BE,224.86,298.57,46.14,12.3,entsoe.eu,false,
2023-08-23 22:00:00,Belgium,Belgium,BE,193.25,259.97,53.06,13.11,entsoe.eu,false,
2023-08-23 23:00:00,Belgium,Belgium,BE,161.75,221.51,59.19,15.26,entsoe.eu,false,
2023-08-24 00:00:00,Belgium,Belgium,BE,152.64,210.49,61.11,17.67,entsoe.eu,false,
2023-08-24 01:00:00,Belgium,Belgium,BE,129.16,180.0,67.46,19.51,entsoe.eu,false,
2023-08-24 02:00:00,Belgium,Belgium,BE,162.63,223.58,60.4,18.4,entsoe.eu,false,
2023-08-24 03:00:00,Belgium,Belgium,BE,162.64,223.03,60.47,18.52,entsoe.eu,false,
2023-08-24 04:00:00,Belgium,Belgium,BE,163.51,223.68,60.39,17.05,entsoe.eu,false,
2023-08-24 05:00:00,Belgium,Belgium,BE,170.12,231.78,59.38,16.99,entsoe.eu,false,
2023-08-24 06:00:00,Belgium,Belgium,BE,156.22,215.53,63.02,23.41,entsoe.eu,false,
2023-08-24 07:00:00,Belgium,Belgium,BE,192.79,259.28,58.7,29.7,entsoe.eu,false,
2023-08-24 08:00:00,Belgium,Belgium,BE,184.38,249.78,59.49,33.14,entsoe.eu,false,
2023-08-24 09:00:00,Belgium,Belgium,BE,187.37,251.82,60.25,34.45,entsoe.eu,false,
2023-08-24 10:00:00,Belgium,Belgium,BE,195.84,263.71,57.11,29.11,entsoe.eu,false,
2023-08-24 11:00:00,Belgium,Belgium,BE,177.34,240.82,61.45,30.21,entsoe.eu,false,
2023-08-24 12:00:00,Belgium,Belgium,BE,172.27,233.35,62.4,30.39,entsoe.eu,false,
2023-08-24 13:00:00,Belgium,Belgium,BE,157.25,213.91,65.42,31.98,entsoe.eu,false,
2023-08-24 14:00:00,Belgium,Belgium,BE,159.9,217.17,64.83,33.12,entsoe.eu,false,
2023-08-24 15:00:00,Belgium,Belgium,BE,136.53,191.08,67.41,33.28,entsoe.eu,false,
2023-08-24 16:00:00,Belgium,Belgium,BE,156.75,217.04,61.92,26.88,entsoe.eu,false,
2023-08-24 17:00:00,Belgium,Belgium,BE,170.89,233.01,58.73,20.35,entsoe.eu,false,
2023-08-24 18:00:00,Belgium,Belgium,BE,189.01,254.57,54.66,16.23,entsoe.eu,false,
2023-08-24 19:00:00,Belgium,Belgium,BE,239.36,317.81,43.74,12.29,entsoe.eu,false,
2023-08-24 20:00:00,Belgium,Belgium,BE,264.43,344.87,41.78,12.67,entsoe.eu,false,
2023-08-24 21:00:00,Belgium,Belgium,BE,254.64,334.83,42.14,12.72,entsoe.eu,false,
2023-08-24 22:00:00,Belgium,Belgium,BE,245.03,323.88,43.65,12.32,entsoe.eu,false,
2023-08-24 23:00:00,Belgium,Belgium,BE,231.78,308.69,45.92,12.3,entsoe.eu,false,
2023-08-25 00:00:00,Belgium,Belgium,BE,232.78,310.25,45.48,11.48,entsoe.eu,false,
2023-08-25 01:00:00,Belgium,Belgium,BE,230.72,308.11,45.52,9.69,entsoe.eu,false,
2023-08-25 02:00:00,Belgium,Belgium,BE,225.32,302.04,46.13,9.04,entsoe.eu,false,
2023-08-25 03:00:00,Belgium,Belgium,BE,215.18,289.75,47.99,8.73,entsoe.eu,false,
2023-08-25 04:00:00,Belgium,Belgium,BE,200.31,271.26,50.86,9.36,entsoe.eu,false,
2023-08-25 05:00:00,Belgium,Belgium,BE,199.42,269.14,51.74,11.26,entsoe.eu,false,
2023-08-25 06:00:00,Belgium,Belgium,BE,198.99,268.08,52.5,14.91,entsoe.eu,false,
2023-08-25 07:00:00,Belgium,Belgium,BE,196.18,263.06,54.88,16.97,entsoe.eu,false,
2023-08-25 08:00:00,Belgium,Belgium,BE,181.56,247.04,56.9,20.02,entsoe.eu,false,
2023-08-25 09:00:00,Belgium,Belgium,BE,203.67,272.06,54.97,21.89,entsoe.eu,false,
2023-08-25 10:00:00,Belgium,Belgium,BE,181.89,247.89,56.87,20.8,entsoe.eu,false,
2023-08-25 11:00:00,Belgium,Belgium,BE,152.75,212.61,63.29,26.65,entsoe.eu,false,
2023-08-25 12:00:00,Belgium,Belgium,BE,148.32,207.4,64.45,27.42,entsoe.eu,false,
2023-08-25 13:00:00,Belgium,Belgium,BE,151.73,211.99,63.08,27.05,entsoe.eu,false,
2023-08-25 14:00:00,Belgium,Belgium,BE,156.73,217.86,61.68,24.82,entsoe.eu,false,
2023-08-25 15:00:00,Belgium,Belgium,BE,158.98,220.13,61.08,22.37,entsoe.eu,false,
2023-08-25 16:00:00,Belgium,Belgium,BE,167.95,230.38,59.02,18.75,entsoe.eu,false,
2023-08-25 17:00:00,Belgium,Belgium,BE,171.72,234.22,58.1,16.27,entsoe.eu,false,
2023-08-25 18:00:00,Belgium,Belgium,BE,184.8,250.22,55.12,15.57,entsoe.eu,false,
2023-08-25 19:00:00,Belgium,Belgium,BE,175.16,237.54,57.67,18.44,entsoe.eu,false,
2023-08-25 20:00:00,Belgium,Belgium,BE,208.06,275.76,53.74,22.08,entsoe.eu,false,
2023-08-25 21:00:00,Belgium,Belgium,BE,197.11,263.3,55.17,24.66,entsoe.eu,false,
2023-08-25 22:00:00,Belgium,Belgium,BE,161.01,220.26,62.15,28.6,entsoe.eu,false,
2023-08-25 23:00:00,Belgium,Belgium,BE,153.74,211.9,63.32,26.22,entsoe.eu,false,
2023-08-26 00:00:00,Belgium,Belgium,BE,131.28,184.07,68.49,26.66,entsoe.eu,false,
2023-08-26 01:00:00,Belgium,Belgium,BE,124.78,176.17,70.13,28.22,entsoe.eu,false,
2023-08-26 02:00:00,Belgium,Belgium,BE,112.48,159.8,73.24,29.27,entsoe.eu,false,
2023-08-26 03:00:00,Belgium,Belgium,BE,109.99,156.74,73.99,31.21,entsoe.eu,false,
2023-08-26 04:00:00,Belgium,Belgium,BE,129.15,181.2,69.48,30.89,entsoe.eu,false,
2023-08-26 05:00:00,Belgium,Belgium,BE,133.12,186.14,69.02,33.41,entsoe.eu,false,
2023-08-26 06:00:00,Belgium,Belgium,BE,109.57,157.75,75.94,45.04,entsoe.eu,false,
2023-08-26 07:00:00,Belgium,Belgium,BE,96.38,143.39,78.94,54.13,entsoe.eu,false,
2023-08-26 08:00:00,Belgium,Belgium,BE,87.38,132.49,82.43,61.46,entsoe.eu,false,
2023-08-26 09:00:00,Belgium,Belgium,BE,72.35,114.88,84.86,64.63,entsoe.eu,false,
2023-08-26 10:00:00,Belgium,Belgium,BE,73.28,116.27,84.06,63.67,entsoe.eu,false,
2023-08-26 11:00:00,Belgium,Belgium,BE,76.16,120.3,83.74,61.77,entsoe.eu,false,
2023-08-26 12:00:00,Belgium,Belgium,BE,80.73,126.17,82.62,59.67,entsoe.eu,false,
2023-08-26 13:00:00,Belgium,Belgium,BE,89.23,136.06,81.63,58.47,entsoe.eu,false,
2023-08-26 14:00:00,Belgium,Belgium,BE,93.24,141.23,79.26,52.28,entsoe.eu,false,
2023-08-26 15:00:00,Belgium,Belgium,BE,113.25,164.29,73.78,42.3,entsoe.eu,false,
2023-08-26 16:00:00,Belgium,Belgium,BE,146.08,203.92,65.41,32.89,entsoe.eu,false,
2023-08-26 17:00:00,Belgium,Belgium,BE,170.11,232.82,59.84,27.99,entsoe.eu,false,
2023-08-26 18:00:00,Belgium,Belgium,BE,176.25,240.13,57.93,23.18,entsoe.eu,false,
2023-08-26 19:00:00,Belgium,Belgium,BE,172.7,235.06,58.71,21.34,entsoe.eu,false,
2023-08-26 20:00:00,Belgium,Belgium,BE,192.07,259.06,54.93,22.05,entsoe.eu,false,
2023-08-26 21:00:00,Belgium,Belgium,BE,197.9,265.92,54.32,19.98,entsoe.eu,false,
2023-08-26 22:00:00,Belgium,Belgium,BE,138.76,190.81,68.39,20.29,entsoe.eu,false,
2023-08-26 23:00:00,Belgium,Belgium,BE,115.84,163.94,73.26,19.82,entsoe.eu,false,
2023-08-27 00:00:00,Belgium,Belgium,BE,107.5,153.4,75.04,19.32,entsoe.eu,false,
2023-08-27 01:00:00,Belgium,Belgium,BE,103.53,148.45,76.12,18.24,entsoe.eu,false,
2023-08-27 02:00:00,Belgium,Belgium,BE,101.37,145.28,76.84,17.82,entsoe.eu,false,
2023-08-27 03:00:00,Belgium,Belgium,BE,102.03,146.49,76.47,19.0,entsoe.eu,false,
2023-08-27 04:00:00,Belgium,Belgium,BE,99.48,143.03,77.54,21.57,entsoe.eu,false,
2023-08-27 05:00:00,Belgium,Belgium,BE,103.98,148.05,77.07,23.57,entsoe.eu,false,
2023-08-27 06:00:00,Belgium,Belgium,BE,98.02,141.63,78.76,32.2,entsoe.eu,false,
2023-08-27 07:00:00,Belgium,Belgium,BE,86.97,130.45,80.89,41.74,entsoe.eu,false,
2023-08-27 08:00:00,Belgium,Belgium,BE,83.15,127.37,81.68,46.78,entsoe.eu,false,
2023-08-27 09:00:00,Belgium,Belgium,BE,82.41,128.34,81.72,52.21,entsoe.eu,false,
2023-08-27 10:00:00,Belgium,Belgium,BE,78.26,122.28,83.07,54.25,entsoe.eu,false,
2023-08-27 11:00:00,Belgium,Belgium,BE,76.74,121.05,82.85,53.7,entsoe.eu,false,
2023-08-27 12:00:00,Belgium,Belgium,BE,72.98,116.6,83.78,55.85,entsoe.eu,false,
2023-08-27 13:00:00,Belgium,Belgium,BE,67.02,108.52,85.33,55.03,entsoe.eu,false,
2023-08-27 14:00:00,Belgium,Belgium,BE,69.92,111.33,84.68,51.1,entsoe.eu,false,
2023-08-27 15:00:00,Belgium,Belgium,BE,85.11,128.41,81.38,46.58,entsoe.eu,false,
2023-08-27 16:00:00,Belgium,Belgium,BE,101.14,146.4,77.71,38.17,entsoe.eu,false,
2023-08-27 17:00:00,Belgium,Belgium,BE,120.68,169.26,72.44,27.06,entsoe.eu,false,
2023-08-27 18:00:00,Belgium,Belgium,BE,142.9,196.78,66.5,17.81,entsoe.eu,false,
2023-08-27 19:00:00,Belgium,Belgium,BE,152.92,209.01,64.52,16.66,entsoe.eu,false,
2023-08-27 20:00:00,Belgium,Belgium,BE,176.05,237.72,59.89,15.68,entsoe.eu,false,
2023-08-27 21:00:00,Belgium,Belgium,BE,182.22,244.23,60.44,20.66,entsoe.eu,false,
2023-08-27 22:00:00,Belgium,Belgium,BE,156.92,213.09,66.3,22.02,entsoe.eu,false,
2023-08-27 23:00:00,Belgium,Belgium,BE,130.71,180.27,72.29,23.39,entsoe.eu,false,
2023-08-28 00:00:00,Belgium,Belgium,BE,125.79,173.61,74.74,22.71,entsoe.eu,false,
2023-08-28 01:00:00,Belgium,Belgium,BE,108.8,154.56,75.53,17.81,entsoe.eu,false,
2023-08-28 02:00:00,Belgium,Belgium,BE,110.98,156.71,75.3,17.22,entsoe.eu,false,
2023-08-28 03:00:00,Belgium,Belgium,BE,128.9,180.51,69.98,16.38,entsoe.eu,false,
2023-08-28 04:00:00,Belgium,Belgium,BE,156.7,216.19,62.57,13.95,entsoe.eu,false,
2023-08-28 05:00:00,Belgium,Belgium,BE,181.04,245.56,57.61,15.34,entsoe.eu,false,
2023-08-28 06:00:00,Belgium,Belgium,BE,179.65,245.71,57.66,20.26,entsoe.eu,false,
2023-08-28 07:00:00,Belgium,Belgium,BE,179.0,246.61,58.39,28.16,entsoe.eu,false,
2023-08-28 08:00:00,Belgium,Belgium,BE,162.79,226.36,62.69,33.51,entsoe.eu,false,
2023-08-28 09:00:00,Belgium,Belgium,BE,153.13,215.09,65.09,36.55,entsoe.eu,false,
2023-08-28 10:00:00,Belgium,Belgium,BE,147.21,208.35,66.22,36.41,entsoe.eu,false,
2023-08-28 11:00:00,Belgium,Belgium,BE,151.88,215.12,65.17,37.14,entsoe.eu,false,
2023-08-28 12:00:00,Belgium,Belgium,BE,137.68,196.54,68.45,37.28,entsoe.eu,false,
2023-08-28 13:00:00,Belgium,Belgium,BE,147.6,207.83,66.63,35.75,entsoe.eu,false,
2023-08-28 14:00:00,Belgium,Belgium,BE,139.52,197.09,68.44,34.26,entsoe.eu,false,
2023-08-28 15:00:00,Belgium,Belgium,BE,143.96,201.5,67.1,30.13,entsoe.eu,false,
2023-08-28 16:00:00,Belgium,Belgium,BE,167.91,231.34,60.69,23.88,entsoe.eu,false,
2023-08-28 17:00:00,Belgium,Belgium,BE,179.78,245.6,57.3,18.12,entsoe.eu,false,
2023-08-28 18:00:00,Belgium,Belgium,BE,184.35,250.16,56.08,13.7,entsoe.eu,false,
2023-08-28 19:00:00,Belgium,Belgium,BE,185.24,250.99,55.79,12.52,entsoe.eu,false,
2023-08-28 20:00:00,Belgium,Belgium,BE,192.1,257.62,56.83,13.26,entsoe.eu,false,
2023-08-28 21:00:00,Belgium,Belgium,BE,192.0,258.97,55.89,12.53,entsoe.eu,false,
2023-08-28 22:00:00,Belgium,Belgium,BE,198.26,262.59,59.47,13.97,entsoe.eu,false,
2023-08-28 23:00:00,Belgium,Belgium,BE,152.11,210.14,64.36,12.57,entsoe.eu,false,
2023-08-29 00:00:00,Belgium,Belgium,BE,139.73,195.18,66.74,13.02,entsoe.eu,false,
2023-08-29 01:00:00,Belgium,Belgium,BE,145.65,201.94,65.54,12.65,entsoe.eu,false,
2023-08-29 02:00:00,Belgium,Belgium,BE,142.6,198.7,65.92,12.56,entsoe.eu,false,
2023-08-29 03:00:00,Belgium,Belgium,BE,153.25,212.09,63.35,12.09,entsoe.eu,false,
2023-08-29 04:00:00,Belgium,Belgium,BE,162.52,223.62,60.74,11.63,entsoe.eu,false,
2023-08-29 05:00:00,Belgium,Belgium,BE,178.83,243.7,57.04,11.69,entsoe.eu,false,
2023-08-29 06:00:00,Belgium,Belgium,BE,170.07,232.82,59.56,18.0,entsoe.eu,false,
2023-08-29 07:00:00,Belgium,Belgium,BE,165.02,226.68,61.45,24.5,entsoe.eu,false,
2023-08-29 08:00:00,Belgium,Belgium,BE,152.8,212.47,64.44,29.24,entsoe.eu,false,
2023-08-29 09:00:00,Belgium,Belgium,BE,139.64,197.44,67.3,32.56,entsoe.eu,false,
2023-08-29 10:00:00,Belgium,Belgium,BE,135.69,193.12,69.0,35.78,entsoe.eu,false,
2023-08-29 11:00:00,Belgium,Belgium,BE,118.33,172.07,72.93,38.7,entsoe.eu,false,
2023-08-29 12:00:00,Belgium,Belgium,BE,124.7,180.27,71.62,40.15,entsoe.eu,false,
2023-08-29 13:00:00,Belgium,Belgium,BE,117.66,170.81,73.34,39.21,entsoe.eu,false,
2023-08-29 14:00:00,Belgium,Belgium,BE,125.59,179.62,71.43,35.57,entsoe.eu,false,
2023-08-29 15:00:00,Belgium,Belgium,BE,128.35,182.06,70.04,30.22,entsoe.eu,false,
2023-08-29 16:00:00,Belgium,Belgium,BE,152.27,211.57,63.52,23.55,entsoe.eu,false,
2023-08-29 17:00:00,Belgium,Belgium,BE,177.92,242.56,57.17,17.62,entsoe.eu,false,
2023-08-29 18:00:00,Belgium,Belgium,BE,185.5,251.64,55.43,16.9,entsoe.eu,false,
2023-08-29 19:00:00,Belgium,Belgium,BE,191.14,258.89,54.22,16.7,entsoe.eu,false,
2023-08-29 20:00:00,Belgium,Belgium,BE,204.81,273.84,53.65,18.17,entsoe.eu,false,
2023-08-29 21:00:00,Belgium,Belgium,BE,193.41,260.82,56.04,20.5,entsoe.eu,false,
2023-08-29 22:00:00,Belgium,Belgium,BE,144.25,199.52,66.83,20.87,entsoe.eu,false,
2023-08-29 23:00:00,Belgium,Belgium,BE,136.63,190.16,68.63,21.85,entsoe.eu,false,
2023-08-30 00:00:00,Belgium,Belgium,BE,132.29,185.06,69.45,22.2,entsoe.eu,false,
2023-08-30 01:00:00,Belgium,Belgium,BE,127.0,178.33,70.85,23.3,entsoe.eu,false,
2023-08-30 02:00:00,Belgium,Belgium,BE,94.63,136.77,76.68,23.31,entsoe.eu,false,
2023-08-30 03:00:00,Belgium,Belgium,BE,99.02,142.51,75.62,26.03,entsoe.eu,false,
2023-08-30 04:00:00,Belgium,Belgium,BE,107.29,152.43,73.76,25.66,entsoe.eu,false,
2023-08-30 05:00:00,Belgium,Belgium,BE,119.24,166.82,71.15,28.75,entsoe.eu,false,
2023-08-30 06:00:00,Belgium,Belgium,BE,108.16,152.69,74.07,32.48,entsoe.eu,false,
2023-08-30 07:00:00,Belgium,Belgium,BE,90.69,131.76,77.94,36.24,entsoe.eu,false,
2023-08-30 08:00:00,Belgium,Belgium,BE,79.15,117.09,82.79,42.14,entsoe.eu,false,
2023-08-30 09:00:00,Belgium,Belgium,BE,57.37,92.34,86.96,48.0,entsoe.eu,false,
2023-08-30 10:00:00,Belgium,Belgium,BE,49.78,84.18,87.43,46.65,entsoe.eu,false,
2023-08-30 11:00:00,Belgium,Belgium,BE,42.26,74.92,89.42,48.2,entsoe.eu,false,
2023-08-30 12:00:00,Belgium,Belgium,BE,40.57,72.82,90.08,50.07,entsoe.eu,false,
2023-08-30 13:00:00,Belgium,Belgium,BE,38.62,70.72,90.43,49.34,entsoe.eu,false,
2023-08-30 14:00:00,Belgium,Belgium,BE,46.87,80.68,88.35,45.86,entsoe.eu,false,
2023-08-30 15:00:00,Belgium,Belgium,BE,66.32,103.61,83.77,40.88,entsoe.eu,false,
2023-08-30 16:00:00,Belgium,Belgium,BE,92.36,135.28,77.01,34.09,entsoe.eu,false,
2023-08-30 17:00:00,Belgium,Belgium,BE,132.2,183.41,67.34,22.0,entsoe.eu,false,
2023-08-30 18:00:00,Belgium,Belgium,BE,149.39,203.36,63.69,16.21,entsoe.eu,false,
2023-08-30 19:00:00,Belgium,Belgium,BE,134.21,184.96,66.9,13.92,entsoe.eu,false,
2023-08-30 20:00:00,Belgium,Belgium,BE,161.95,216.52,64.43,16.43,entsoe.eu,false,
2023-08-30 21:00:00,Belgium,Belgium,BE,153.62,208.86,64.32,17.22,entsoe.eu,false,
2023-08-30 22:00:00,Belgium,Belgium,BE,104.38,147.24,75.29,17.0,entsoe.eu,false,
2023-08-30 23:00:00,Belgium,Belgium,BE,93.5,134.59,76.79,16.56,entsoe.eu,false,
2023-08-31 00:00:00,Belgium,Belgium,BE,94.62,136.14,76.63,17.95,entsoe.eu,false,
2023-08-31 01:00:00,Belgium,Belgium,BE,80.4,118.28,80.09,19.2,entsoe.eu,false,
2023-08-31 02:00:00,Belgium,Belgium,BE,93.96,134.4,77.36,18.57,entsoe.eu,false,
2023-08-31 03:00:00,Belgium,Belgium,BE,102.28,144.61,75.26,16.69,entsoe.eu,false,
2023-08-31 04:00:00,Belgium,Belgium,BE,132.53,184.29,67.05,16.78,entsoe.eu,false,
2023-08-31 05:00:00,Belgium,Belgium,BE,132.24,183.81,67.43,20.23,entsoe.eu,false,
2023-08-31 06:00:00,Belgium,Belgium,BE,118.36,167.1,71.78,29.21,entsoe.eu,false,
2023-08-31 07:00:00,Belgium,Belgium,BE,125.11,177.4,71.96,40.55,entsoe.eu,false,
2023-08-31 08:00:00,Belgium,Belgium,BE,96.06,142.25,80.26,52.15,entsoe.eu,false,
2023-08-31 09:00:00,Belgium,Belgium,BE,65.81,106.73,85.78,58.7,entsoe.eu,false,
2023-08-31 10:00:00,Belgium,Belgium,BE,63.12,103.4,85.83,58.51,entsoe.eu,false,
2023-08-31 11:00:00,Belgium,Belgium,BE,63.38,103.12,86.45,58.15,entsoe.eu,false,
2023-08-31 12:00:00,Belgium,Belgium,BE,74.3,115.43,84.41,53.83,entsoe.eu,false,
2023-08-31 13:00:00,Belgium,Belgium,BE,77.83,118.71,83.91,50.56,entsoe.eu,false,
2023-08-31 14:00:00,Belgium,Belgium,BE,76.76,115.42,83.97,43.1,entsoe.eu,false,
2023-08-31 15:00:00,Belgium,Belgium,BE,93.0,132.92,80.12,32.61,entsoe.eu,false,
2023-08-31 16:00:00,Belgium,Belgium,BE,105.29,150.13,74.08,26.28,entsoe.eu,false,
2023-08-31 17:00:00,Belgium,Belgium,BE,126.66,175.8,68.74,20.59,entsoe.eu,false,
2023-08-31 18:00:00,Belgium,Belgium,BE,153.76,208.2,63.47,16.23,entsoe.eu,false,
2023-08-31 19:00:00,Belgium,Belgium,BE,173.91,229.88,63.12,17.22,entsoe.eu,false,
2023-08-31 20:00:00,Belgium,Belgium,BE,178.46,235.23,63.0,18.25,entsoe.eu,false,
2023-08-31 21:00:00,Belgium,Belgium,BE,153.31,205.42,67.35,18.16,entsoe.eu,false,
2023-08-31 22:00:00,Belgium,Belgium,BE,142.73,192.45,69.39,15.56,entsoe.eu,false,
2023-08-31 23:00:00,Belgium,Belgium,BE,122.25,169.01,71.8,12.82,entsoe.eu,false,
2023-09-01 00:00:00,Belgium,Belgium,BE,140.68,194.84,68.03,13.2,entsoe.eu,false,
2023-09-01 01:00:00,Belgium,Belgium,BE,132.6,184.88,69.82,13.7,entsoe.eu,false,
2023-09-01 02:00:00,Belgium,Belgium,BE,137.3,190.99,68.55,13.97,entsoe.eu,false,
2023-09-01 03:00:00,Belgium,Belgium,BE,149.58,206.89,65.49,13.98,entsoe.eu,false,
2023-09-01 04:00:00,Belgium,Belgium,BE,146.8,203.35,65.61,13.64,entsoe.eu,false,
2023-09-01 05:00:00,Belgium,Belgium,BE,160.67,220.48,62.32,13.97,entsoe.eu,false,
2023-09-01 06:00:00,Belgium,Belgium,BE,155.46,213.53,63.9,17.87,entsoe.eu,false,
2023-09-01 07:00:00,Belgium,Belgium,BE,150.01,205.08,66.93,23.3,entsoe.eu,false,
2023-09-01 08:00:00,Belgium,Belgium,BE,152.56,207.68,68.18,28.61,entsoe.eu,false,
2023-09-01 09:00:00,Belgium,Belgium,BE,123.73,172.62,74.44,31.87,entsoe.eu,false,
2023-09-01 10:00:00,Belgium,Belgium,BE,107.97,156.52,76.08,36.03,entsoe.eu,false,
2023-09-01 11:00:00,Belgium,Belgium,BE,87.49,132.38,80.3,40.67,entsoe.eu,false,
2023-09-01 12:00:00,Belgium,Belgium,BE,85.26,130.4,80.91,44.32,entsoe.eu,false,
2023-09-01 13:00:00,Belgium,Belgium,BE,83.08,128.06,81.38,44.41,entsoe.eu,false,
2023-09-01 14:00:00,Belgium,Belgium,BE,98.56,147.11,77.58,41.42,entsoe.eu,false,
2023-09-01 15:00:00,Belgium,Belgium,BE,131.46,185.87,69.8,32.07,entsoe.eu,false,
2023-09-01 16:00:00,Belgium,Belgium,BE,172.08,236.02,59.64,22.19,entsoe.eu,false,
2023-09-01 17:00:00,Belgium,Belgium,BE,190.22,258.04,54.77,14.53,entsoe.eu,false,
2023-09-01 18:00:00,Belgium,Belgium,BE,185.74,251.38,55.73,10.92,entsoe.eu,false,
2023-09-01 19:00:00,Belgium,Belgium,BE,192.49,259.19,54.74,10.31,entsoe.eu,false,
2023-09-01 20:00:00,Belgium,Belgium,BE,192.44,259.18,55.05,9.94,entsoe.eu,false,
2023-09-01 21:00:00,Belgium,Belgium,BE,215.4,287.57,51.33,11.34,entsoe.eu,false,
2023-09-01 22:00:00,Belgium,Belgium,BE,161.46,220.85,62.25,11.78,entsoe.eu,false,
2023-09-01 23:00:00,Belgium,Belgium,BE,138.31,192.36,67.05,11.72,entsoe.eu,false,
2023-09-02 00:00:00,Belgium,Belgium,BE,131.53,183.49,68.73,11.59,entsoe.eu,false,
2023-09-02 01:00:00,Belgium,Belgium,BE,124.47,174.53,70.55,11.88,entsoe.eu,false,
2023-09-02 02:00:00,Belgium,Belgium,BE,117.0,165.65,72.19,11.54,entsoe.eu,false,
2023-09-02 03:00:00,Belgium,Belgium,BE,119.77,168.86,71.63,11.07,entsoe.eu,false,
2023-09-02 04:00:00,Belgium,Belgium,BE,126.53,177.25,70.17,10.68,entsoe.eu,false,
2023-09-02 05:00:00,Belgium,Belgium,BE,127.16,177.55,70.65,12.0,entsoe.eu,false,
2023-09-02 06:00:00,Belgium,Belgium,BE,128.31,180.21,70.87,17.65,entsoe.eu,false,
2023-09-02 07:00:00,Belgium,Belgium,BE,126.54,178.23,73.44,28.0,entsoe.eu,false,
2023-09-02 08:00:00,Belgium,Belgium,BE,113.03,163.49,77.9,39.57,entsoe.eu,false,
2023-09-02 09:00:00,Belgium,Belgium,BE,95.38,144.63,81.23,49.04,entsoe.eu,false,
2023-09-02 10:00:00,Belgium,Belgium,BE,91.0,141.1,81.47,52.52,entsoe.eu,false,
2023-09-02 11:00:00,Belgium,Belgium,BE,90.82,141.07,80.91,51.21,entsoe.eu,false,
2023-09-02 12:00:00,Belgium,Belgium,BE,87.97,137.3,81.6,51.76,entsoe.eu,false,
2023-09-02 13:00:00,Belgium,Belgium,BE,87.13,135.75,81.01,47.35,entsoe.eu,false,
2023-09-02 14:00:00,Belgium,Belgium,BE,89.69,138.27,80.04,43.78,entsoe.eu,false,
2023-09-02 15:00:00,Belgium,Belgium,BE,90.4,136.65,79.64,35.43,entsoe.eu,false,
2023-09-02 16:00:00,Belgium,Belgium,BE,121.74,173.35,72.6,27.82,entsoe.eu,false,
2023-09-02 17:00:00,Belgium,Belgium,BE,149.13,205.82,65.92,19.17,entsoe.eu,false,
2023-09-02 18:00:00,Belgium,Belgium,BE,150.82,206.66,65.4,16.32,entsoe.eu,false,
2023-09-02 19:00:00,Belgium,Belgium,BE,148.0,203.1,66.07,16.3,entsoe.eu,false,
2023-09-02 20:00:00,Belgium,Belgium,BE,146.47,201.09,66.34,15.63,entsoe.eu,false,
2023-09-02 21:00:00,Belgium,Belgium,BE,140.03,193.74,67.9,16.04,entsoe.eu,false,
2023-09-02 22:00:00,Belgium,Belgium,BE,103.24,146.57,76.62,16.73,entsoe.eu,false,
2023-09-02 23:00:00,Belgium,Belgium,BE,100.89,143.26,78.04,16.76,entsoe.eu,false,
2023-09-03 00:00:00,Belgium,Belgium,BE,90.41,130.39,79.86,16.97,entsoe.eu,false,
2023-09-03 01:00:00,Belgium,Belgium,BE,91.46,131.7,79.6,15.35,entsoe.eu,false,
2023-09-03 02:00:00,Belgium,Belgium,BE,89.87,130.19,79.66,13.97,entsoe.eu,false,
2023-09-03 03:00:00,Belgium,Belgium,BE,89.96,130.3,79.56,12.82,entsoe.eu,false,
2023-09-03 04:00:00,Belgium,Belgium,BE,96.64,138.6,78.56,12.6,entsoe.eu,false,
2023-09-03 05:00:00,Belgium,Belgium,BE,99.26,141.26,78.52,13.89,entsoe.eu,false,
2023-09-03 06:00:00,Belgium,Belgium,BE,88.49,129.9,80.25,19.58,entsoe.eu,false,
2023-09-03 07:00:00,Belgium,Belgium,BE,82.76,124.95,81.83,30.46,entsoe.eu,false,
2023-09-03 08:00:00,Belgium,Belgium,BE,85.05,130.39,81.49,40.61,entsoe.eu,false,
2023-09-03 09:00:00,Belgium,Belgium,BE,96.14,146.24,79.66,49.18,entsoe.eu,false,
2023-09-03 10:00:00,Belgium,Belgium,BE,97.1,148.05,79.85,54.1,entsoe.eu,false,
2023-09-03 11:00:00,Belgium,Belgium,BE,90.87,140.82,80.83,54.58,entsoe.eu,false,
2023-09-03 12:00:00,Belgium,Belgium,BE,79.94,127.68,82.76,54.02,entsoe.eu,false,
2023-09-03 13:00:00,Belgium,Belgium,BE,74.0,119.55,83.9,51.33,entsoe.eu,false,
